retailerName,market,site,productName,category,subcategory,brand,retailerProductCode,upc,manufacturer,productUrl,additionalProductDescription,ingredients,productImageUrl,dateFirstAvailable,dateAddedToCatalog,numberOfReviews,productRating,aboutThisItem,internalReviewId,retailerReviewId,reviewDate,reviewDateISO,reviewRating,reviewTitle,reviewText,parentOrChild,reviewUrl,reviewType,verifiedPurchase,helpfulReviewCount,reviewCustomerImages,productName_clean,brand_clean,category_clean,subcategory_clean,reviewText_clean,review_date,dateAddedToCatalog_clean,verified_purchase_flag,has_text,has_image,low_rating_flag,is_review_row
Lazada,PH,lazada.com.ph,FABRIC CONDITIONER YEN YEN ( 1 GALLON ),Fabric Care,Fabric Enhancer,No Brand,4105809588,,,https://www.lazada.com.ph/products/fabric-conditioner-yen-yen-1-gallon-i4105809588.html,,,https://filebroker-cdn.lazada.com.ph/kf/Sef46f99201fc42e78f894a7447fe2f5d0.jpg,,2023-10-02,50,5.0,,726031815809588.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,I received my parcel in good condition. Seller packed my order properly. sealed inside the box. Thanks seller for the smooth transaction.,Parent,https://www.lazada.com.ph/products/fabric-conditioner-yen-yen-1-gallon-i4105809588-s22754093265.html,Organic,1.0,,https://lzd-u.slatic.net/ca690d97aaf84dbbaced88986ee9a60f_b169be2717de433fbf4b6cb30e14a57c.jpg,fabric conditioner yen yen ( 1 gallon ),no brand,fabric care,fabric enhancer,i received my parcel in good condition. seller packed my order properly. sealed inside the box. thanks seller for the smooth transaction.,2024-01-10 00:00:00+00:00,2023-10-02,,1,1,0,1
Lazada,PH,lazada.com.ph,Yen Yen Fabric Softener Anti-Bac Pink/Peach 1 Gallon,Fabric Care,Fabric Enhancer,No Brand,1967292266,,,https://www.lazada.com.ph/products/yen-yen-fabric-softener-anti-bac-pinkpeach-1-gallon-i1967292266.html,,,https://ph-live-01.slatic.net/p/af330d0bbb25594fe3846bfcf7ea0e9f.png,,2023-11-02,22,4.909090909090909,,725716150292266.0,,2024-01-08,2024-01-08T00:00:00Z,5.0,,The pink/peach scent is amazing!.,Parent,https://www.lazada.com.ph/products/yen-yen-fabric-softener-anti-bac-pinkpeach-1-gallon-i1967292266-s21736721741.html,Organic,1.0,,,yen yen fabric softener anti-bac pink/peach 1 gallon,no brand,fabric care,fabric enhancer,the pink/peach scent is amazing!.,2024-01-08 00:00:00+00:00,2023-11-02,,1,0,0,1
Lazada,PH,lazada.com.ph,Fabric Conditioner DIY Kit 20 Liters yield,Fabric Care,Fabric Enhancer,No Brand,4124083454,,,https://www.lazada.com.ph/products/fabric-conditioner-diy-kit-20-liters-yield-i4124083454.html,,,https://ph-live-01.slatic.net/p/e78bbc94722a2fd902bf9132c1e71b68.png,,2024-01-10,40,4.875,,725362131283454.0,,2024-01-08,2024-01-08T00:00:00Z,5.0,,I forgot to take a picture or video while I was doing it. It seems to be good naman. It has a nice smell and is easy to prepare. I really hope that I will get a good quality fabric con.,Parent,https://www.lazada.com.ph/products/fabric-conditioner-diy-kit-20-liters-yield-i4124083454-s22888282286.html,Organic,1.0,,,fabric conditioner diy kit 20 liters yield,no brand,fabric care,fabric enhancer,i forgot to take a picture or video while i was doing it. it seems to be good naman. it has a nice smell and is easy to prepare. i really hope that i will get a good quality fabric con.,2024-01-08 00:00:00+00:00,2024-01-10,,1,0,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Liquid Laundry Detergent Blue Mountain Scent - LLD blue - 1 GALLON,Fabric Care,Laundry Detergents,Mighty clean,1260444334,,,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-blue-mountain-scent-lld-blue-1-gallon-i1260444334.html,,,https://ph-live-01.slatic.net/p/4c666deb192802ed7c2ad8a2d58ee76e.jpg,,2023-09-20,2867,4.900592954307639,Mighty Clean Liquid Laundry Detergent. your perfect laundry partner! | Contains: Instant stain lifting formulation | Warning: | * KEEP OUT OF REACH OF CHILDREN. | * IN THE EVENT OF EYE CONTACT WITH THE FORMULATION RISE THOROUGHLY WITH FLOWING WATER. | * If induced. consult your doctor immediately.,726171551844334.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,this is my nth time purchasing in this store...legit n mabango uet affordable. dito lang talaga alo bumibili sa official store..,Parent,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-blue-mountain-scent-lld-blue-1-gallon-i1260444334-s4543258717.html,Organic,1.0,,https://lzd-u.slatic.net/413cb11c8e924f508e0c1f77e9666c32_ebe1682ecb494a67bd108424ff001169.jpg,mighty clean liquid laundry detergent blue mountain scent - lld blue - 1 gallon,mighty clean,fabric care,laundry detergents,this is my nth time purchasing in this store...legit n mabango uet affordable. dito lang talaga alo bumibili sa official store..,2024-01-10 00:00:00+00:00,2023-09-20,,1,1,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Liquid Laundry Detergent Blue Mountain Scent - LLD blue - 1 GALLON,Fabric Care,Laundry Detergents,Mighty clean,1260444334,,,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-blue-mountain-scent-lld-blue-1-gallon-i1260444334.html,,,https://ph-live-01.slatic.net/p/4c666deb192802ed7c2ad8a2d58ee76e.jpg,,2023-09-20,2867,4.900592954307639,Mighty Clean Liquid Laundry Detergent. your perfect laundry partner! | Contains: Instant stain lifting formulation | Warning: | * KEEP OUT OF REACH OF CHILDREN. | * IN THE EVENT OF EYE CONTACT WITH THE FORMULATION RISE THOROUGHLY WITH FLOWING WATER. | * If induced. consult your doctor immediately.,724900812444334.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Value for money. Leaves clothes smelling amazing. Convenient packaging. Easy to use. Leaves clothes smelling amazing.,Parent,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-blue-mountain-scent-lld-blue-1-gallon-i1260444334-s4543258717.html,Organic,1.0,,https://lzd-u.slatic.net/d29aac9ef8254037b2f3ce8ce4e43433_c1ac0f9bb60a46cbb2604974f21aee62.jpg,mighty clean liquid laundry detergent blue mountain scent - lld blue - 1 gallon,mighty clean,fabric care,laundry detergents,value for money. leaves clothes smelling amazing. convenient packaging. easy to use. leaves clothes smelling amazing.,2024-01-10 00:00:00+00:00,2023-09-20,,1,1,0,1
Lazada,PH,lazada.com.ph,PREMIUM FABRIC CONDITIONER (FABCON) DIY KIT (Yields 10 or 20Liters) DIY Buddy.Phil,Fabric Care,Fabric Enhancer,No Brand,3979687755,,,https://www.lazada.com.ph/products/premium-fabric-conditioner-fabcon-diy-kit-yields-10-or-20liters-diy-buddyphil-i3979687755.html,,,https://ph-live-01.slatic.net/p/0857394da5250ff811df5bd45ff0d052.jpg,,2023-09-20,123,4.943089430894309,Gusto ng High Quality pero inexpensive? | Gustong matuto gumawa para magkaroon ng sariling negosyo o pansariling gamit? | Dito ka na paps. mamsh. bro. ate. lodi. bossing. | ORDER NA!!!,717300009187755.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Value for Money:ok Quality:ok oorder uli Packaging:ok,Parent,https://www.lazada.com.ph/products/premium-fabric-conditioner-fabcon-diy-kit-yields-10-or-20liters-diy-buddyphil-i3979687755-s21444362644.html,Organic,1.0,,,premium fabric conditioner (fabcon) diy kit (yields 10 or 20liters) diy buddy phil,no brand,fabric care,fabric enhancer,value for money:ok quality:ok oorder uli packaging:ok,2024-01-10 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,DIY FABRIC CONDITIONER KIT 25 LITERS YIELD,Fabric Care,Fabric Enhancer,No Brand,3323531702,,,https://www.lazada.com.ph/products/diy-fabric-conditioner-kit-25-liters-yield-i3323531702.html,,,https://ph-live-01.slatic.net/p/2c8fd107dace84af10ba8d47057e0c7e.jpg,,2023-09-20,981,4.89714867617108,,725983620731702.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,The DIY Fabric Conditioner Kit is amazing!. The scents are so refreshing and pleasant.. The fabric conditioner is long-lasting and effective.. I love the variety of scents available..,Parent,https://www.lazada.com.ph/products/diy-fabric-conditioner-kit-25-liters-yield-i3323531702-s21708816204.html,Organic,1.0,,,diy fabric conditioner kit 25 liters yield,no brand,fabric care,fabric enhancer,the diy fabric conditioner kit is amazing!. the scents are so refreshing and pleasant.. the fabric conditioner is long-lasting and effective.. i love the variety of scents available..,2024-01-10 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,DIY FABRIC CONDITIONER KIT 25 LITERS YIELD,Fabric Care,Fabric Enhancer,No Brand,3323531702,,,https://www.lazada.com.ph/products/diy-fabric-conditioner-kit-25-liters-yield-i3323531702.html,,,https://ph-live-01.slatic.net/p/2c8fd107dace84af10ba8d47057e0c7e.jpg,,2023-09-20,981,4.89714867617108,,725981259831702.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,I love the variety of scents available.. The scents are so refreshing and pleasant.. The fabric conditioner is long-lasting and effective..,Parent,https://www.lazada.com.ph/products/diy-fabric-conditioner-kit-25-liters-yield-i3323531702-s21708816202.html,Organic,1.0,,,diy fabric conditioner kit 25 liters yield,no brand,fabric care,fabric enhancer,i love the variety of scents available.. the scents are so refreshing and pleasant.. the fabric conditioner is long-lasting and effective..,2024-01-10 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,DIY FABRIC CONDITIONER KIT 25 LITERS YIELD,Fabric Care,Fabric Enhancer,No Brand,3323531702,,,https://www.lazada.com.ph/products/diy-fabric-conditioner-kit-25-liters-yield-i3323531702.html,,,https://ph-live-01.slatic.net/p/2c8fd107dace84af10ba8d47057e0c7e.jpg,,2023-09-20,981,4.89714867617108,,725120438831702.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,di pa natry pero mabango siya kahit nasa packaging p lang marami rin formula na binigay and well packed,Parent,https://www.lazada.com.ph/products/diy-fabric-conditioner-kit-25-liters-yield-i3323531702-s21708816220.html,Organic,1.0,,,diy fabric conditioner kit 25 liters yield,no brand,fabric care,fabric enhancer,di pa natry pero mabango siya kahit nasa packaging p lang marami rin formula na binigay and well packed,2024-01-10 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,DIY FABRIC CONDITIONER KIT 25 LITERS YIELD,Fabric Care,Fabric Enhancer,No Brand,3323531702,,,https://www.lazada.com.ph/products/diy-fabric-conditioner-kit-25-liters-yield-i3323531702.html,,,https://ph-live-01.slatic.net/p/2c8fd107dace84af10ba8d47057e0c7e.jpg,,2023-09-20,981,4.89714867617108,,704263851931702.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Good,Parent,https://www.lazada.com.ph/products/diy-fabric-conditioner-kit-25-liters-yield-i3323531702-s21708816221.html,Organic,1.0,,,diy fabric conditioner kit 25 liters yield,no brand,fabric care,fabric enhancer,good,2024-01-10 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Liquid Laundry Detergent Wildflowers - LLD MAGENTA - 1 GALLON,Fabric Care,Laundry Detergents,Mighty clean,3402224800,,,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800.html,,,https://ph-live-01.slatic.net/p/4624b231abfa123b6537cbe41ca8ee5b.jpg,,2023-09-20,1291,4.935708752904725,,724840799624800.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Easy to pour and use.,Parent,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800-s17372626241.html,Organic,1.0,,,mighty clean liquid laundry detergent wildflowers - lld magenta - 1 gallon,mighty clean,fabric care,laundry detergents,easy to pour and use.,2024-01-10 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Liquid Laundry Detergent Wildflowers - LLD MAGENTA - 1 GALLON,Fabric Care,Laundry Detergents,Mighty clean,3402224800,,,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800.html,,,https://ph-live-01.slatic.net/p/4624b231abfa123b6537cbe41ca8ee5b.jpg,,2023-09-20,1291,4.935708752904725,,725376821324800.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Gentle on clothes. Refreshing fragrance. Easy to pour and use. Lovely scent of wildflowers. Powerful cleaning action. Will buy again. Thank you.,Parent,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800-s17372626241.html,Organic,1.0,,,mighty clean liquid laundry detergent wildflowers - lld magenta - 1 gallon,mighty clean,fabric care,laundry detergents,gentle on clothes. refreshing fragrance. easy to pour and use. lovely scent of wildflowers. powerful cleaning action. will buy again. thank you.,2024-01-10 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Liquid Laundry Detergent Wildflowers - LLD MAGENTA - 1 GALLON,Fabric Care,Laundry Detergents,Mighty clean,3402224800,,,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800.html,,,https://ph-live-01.slatic.net/p/4624b231abfa123b6537cbe41ca8ee5b.jpg,,2023-09-20,1291,4.935708752904725,,724932342124800.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,very nice,Parent,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800-s17372626241.html,Organic,1.0,,,mighty clean liquid laundry detergent wildflowers - lld magenta - 1 gallon,mighty clean,fabric care,laundry detergents,very nice,2024-01-10 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Liquid Laundry Detergent Wildflowers - LLD MAGENTA - 1 GALLON,Fabric Care,Laundry Detergents,Mighty clean,3402224800,,,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800.html,,,https://ph-live-01.slatic.net/p/4624b231abfa123b6537cbe41ca8ee5b.jpg,,2023-09-20,1291,4.935708752904725,,725086883624800.0,,2024-01-08,2024-01-08T00:00:00Z,5.0,,Gentle on clothes. Great value for money. Lovely scent of wildflowers. Powerful cleaning action.,Parent,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800-s17372626241.html,Organic,1.0,,https://lzd-u.slatic.net/36c92b5e57404024b6bfc8f27cf1ea17_e7a220f40866447d984a5bf77c13ac0f.jpg,mighty clean liquid laundry detergent wildflowers - lld magenta - 1 gallon,mighty clean,fabric care,laundry detergents,gentle on clothes. great value for money. lovely scent of wildflowers. powerful cleaning action.,2024-01-08 00:00:00+00:00,2023-09-20,,1,1,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Liquid Laundry Detergent Wildflowers - LLD MAGENTA - 1 GALLON,Fabric Care,Laundry Detergents,Mighty clean,3402224800,,,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800.html,,,https://ph-live-01.slatic.net/p/4624b231abfa123b6537cbe41ca8ee5b.jpg,,2023-09-20,1291,4.935708752904725,,724969257024800.0,,2024-01-08,2024-01-08T00:00:00Z,5.0,,good scentGreat value for money. Long-lasting freshness. Lovely scent of wildflowers.,Parent,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800-s17372626241.html,Organic,1.0,,https://lzd-u.slatic.net/788991dde13c4a429703f903416e069b_e3405466e93f43e0a313651b9bfb539f.jpg,mighty clean liquid laundry detergent wildflowers - lld magenta - 1 gallon,mighty clean,fabric care,laundry detergents,good scentgreat value for money. long-lasting freshness. lovely scent of wildflowers.,2024-01-08 00:00:00+00:00,2023-09-20,,1,1,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Liquid Laundry Detergent Wildflowers - LLD MAGENTA - 1 GALLON,Fabric Care,Laundry Detergents,Mighty clean,3402224800,,,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800.html,,,https://ph-live-01.slatic.net/p/4624b231abfa123b6537cbe41ca8ee5b.jpg,,2023-09-20,1291,4.935708752904725,,711680039524800.0,,2024-01-08,2024-01-08T00:00:00Z,5.0,,ok namanEffective stain removal. Powerful cleaning action.,Parent,https://www.lazada.com.ph/products/mighty-clean-liquid-laundry-detergent-wildflowers-lld-magenta-1-gallon-i3402224800-s17372626241.html,Organic,1.0,,,mighty clean liquid laundry detergent wildflowers - lld magenta - 1 gallon,mighty clean,fabric care,laundry detergents,ok namaneffective stain removal. powerful cleaning action.,2024-01-08 00:00:00+00:00,2023-09-20,,1,0,0,1
Lazada,PH,lazada.com.ph,Surf Cherry Blossom Laundry Liquid Detergent 900ml Pouch,Fabric Care,Laundry Detergents,Surf,2225864960,,,https://www.lazada.com.ph/products/surf-cherry-blossom-laundry-liquid-detergent-900ml-pouch-i2225864960.html,,,https://ph-live-01.slatic.net/p/8547531da17703df20496fdea005d8aa.jpg,,2023-10-02,3083,4.988971780733052,Surf Laundry Liquid Detergent Cherry Blossom with Ultra Power for Washing Machine | * Laundry liquid detergent formulated to have UP TO 2X NUOT-LINIS POWER. for great clean and unbeatable freshness | * Will make your clothes smell clean and fresh. thanks to its floral scent | * Mabisa sa stain-removal. ipahid at ipatak ang laundry detergent sa damit | * Best for topload washing machines and can also be used for handwash | * Can be used on white and colored clothes,713206018264960.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Quality: excellent and legit Value for Money: very affordable Packaging: well pcked Satisfied customer here,Parent,https://www.lazada.com.ph/products/surf-cherry-blossom-laundry-liquid-detergent-900ml-pouch-i2225864960-s10016776457.html,Organic,1.0,,https://lzd-u.slatic.net/2ddcbeec107248588cfa36d14d9b404b_5_1704759758.281524.jpg,surf cherry blossom laundry liquid detergent 900ml pouch,surf,fabric care,laundry detergents,quality: excellent and legit value for money: very affordable packaging: well pcked satisfied customer here,2024-01-10 00:00:00+00:00,2023-10-02,,1,1,0,1
Lazada,PH,lazada.com.ph,Surf Cherry Blossom Laundry Liquid Detergent 900ml Pouch,Fabric Care,Laundry Detergents,Surf,2225864960,,,https://www.lazada.com.ph/products/surf-cherry-blossom-laundry-liquid-detergent-900ml-pouch-i2225864960.html,,,https://ph-live-01.slatic.net/p/8547531da17703df20496fdea005d8aa.jpg,,2023-10-02,3083,4.988971780733052,Surf Laundry Liquid Detergent Cherry Blossom with Ultra Power for Washing Machine | * Laundry liquid detergent formulated to have UP TO 2X NUOT-LINIS POWER. for great clean and unbeatable freshness | * Will make your clothes smell clean and fresh. thanks to its floral scent | * Mabisa sa stain-removal. ipahid at ipatak ang laundry detergent sa damit | * Best for topload washing machines and can also be used for handwash | * Can be used on white and colored clothes,713204344864960.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Bought this on a super discounted price. Thanks,Parent,https://www.lazada.com.ph/products/surf-cherry-blossom-laundry-liquid-detergent-900ml-pouch-i2225864960-s10016776457.html,Organic,1.0,,https://lzd-u.slatic.net/6d83f3eaeaf74f7184f4b91b1293424c_1_1704759247.948034.jpg,surf cherry blossom laundry liquid detergent 900ml pouch,surf,fabric care,laundry detergents,bought this on a super discounted price. thanks,2024-01-10 00:00:00+00:00,2023-10-02,,1,1,0,1
Lazada,PH,lazada.com.ph,Surf Cherry Blossom Laundry Liquid Detergent 900ml Pouch,Fabric Care,Laundry Detergents,Surf,2225864960,,,https://www.lazada.com.ph/products/surf-cherry-blossom-laundry-liquid-detergent-900ml-pouch-i2225864960.html,,,https://ph-live-01.slatic.net/p/8547531da17703df20496fdea005d8aa.jpg,,2023-10-02,3083,4.988971780733052,Surf Laundry Liquid Detergent Cherry Blossom with Ultra Power for Washing Machine | * Laundry liquid detergent formulated to have UP TO 2X NUOT-LINIS POWER. for great clean and unbeatable freshness | * Will make your clothes smell clean and fresh. thanks to its floral scent | * Mabisa sa stain-removal. ipahid at ipatak ang laundry detergent sa damit | * Best for topload washing machines and can also be used for handwash | * Can be used on white and colored clothes,721435397364960.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,super mura nung nabili ko pero ngyaon wala ng free shipping sana ibalik aa dati yung promotion nila.,Parent,https://www.lazada.com.ph/products/surf-cherry-blossom-laundry-liquid-detergent-900ml-pouch-i2225864960-s10016776457.html,Organic,1.0,,https://lzd-u.slatic.net/8e0862c3285140adb76bb47c2f7817f2_c1df6c3fe9164a5ba5adaacdf20b1cbf.jpg,surf cherry blossom laundry liquid detergent 900ml pouch,surf,fabric care,laundry detergents,super mura nung nabili ko pero ngyaon wala ng free shipping sana ibalik aa dati yung promotion nila.,2024-01-10 00:00:00+00:00,2023-10-02,,1,1,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Fabcon Scent of Paris - FS White Paris 1 GALLON,Fabric Care,Fabric Enhancer,Mighty clean,1257762832,,,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832.html,,,https://ph-live-01.slatic.net/p/d1b626d39e871ede42807cf78ba9a720.png,,2023-09-02,2931,4.88506139154161,Mighty Clean Fabric Conditioner Scent of Paris | With freshness fragrance boosters! | NET CONTENT: 1 GALLONMighty Clean Fabric Conditioner with Scent of Paris is perfect formulation for softening and boosting fragrance to your clothes. This highly concentrated formulation is economical to use since it only needs one to two (1-2) scoops of fabric conditioner for a full-load of freshness!,726796048962832.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Thank you seller for the fast delivery...It smells good... Till our next transaction...,Parent,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832-s4529050954.html,Organic,1.0,,https://lzd-u.slatic.net/1006643bbbbd431fbfdec39abd0056e6_d51e8acf96fe436988c30f421aac1276.jpg,mighty clean fabcon scent of paris - fs white paris 1 gallon,mighty clean,fabric care,fabric enhancer,thank you seller for the fast delivery...it smells good... till our next transaction...,2024-01-10 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Fabcon Scent of Paris - FS White Paris 1 GALLON,Fabric Care,Fabric Enhancer,Mighty clean,1257762832,,,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832.html,,,https://ph-live-01.slatic.net/p/d1b626d39e871ede42807cf78ba9a720.png,,2023-09-02,2931,4.88506139154161,Mighty Clean Fabric Conditioner Scent of Paris | With freshness fragrance boosters! | NET CONTENT: 1 GALLONMighty Clean Fabric Conditioner with Scent of Paris is perfect formulation for softening and boosting fragrance to your clothes. This highly concentrated formulation is economical to use since it only needs one to two (1-2) scoops of fabric conditioner for a full-load of freshness!,726333875862832.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Quality:good Value for Money:good Packaging:goodsalamat po nsnhdnsnzbdnssmkzjsnsmdbjdkemsbsjzksmsbehejs,Parent,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832-s4529050954.html,Organic,1.0,,https://lzd-u.slatic.net/a893b7978b9440519864a015002bda2b_69e2d7381cea438ca31caaa9cb26f4ce.jpg,mighty clean fabcon scent of paris - fs white paris 1 gallon,mighty clean,fabric care,fabric enhancer,quality:good value for money:good packaging:goodsalamat po nsnhdnsnzbdnssmkzjsnsmdbjdkemsbsjzksmsbehejs,2024-01-10 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Fabcon Scent of Paris - FS White Paris 1 GALLON,Fabric Care,Fabric Enhancer,Mighty clean,1257762832,,,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832.html,,,https://ph-live-01.slatic.net/p/d1b626d39e871ede42807cf78ba9a720.png,,2023-09-02,2931,4.88506139154161,Mighty Clean Fabric Conditioner Scent of Paris | With freshness fragrance boosters! | NET CONTENT: 1 GALLONMighty Clean Fabric Conditioner with Scent of Paris is perfect formulation for softening and boosting fragrance to your clothes. This highly concentrated formulation is economical to use since it only needs one to two (1-2) scoops of fabric conditioner for a full-load of freshness!,707574991962832.0,,2024-01-09,2024-01-09T00:00:00Z,5.0,,Economical to use. Long-lasting fragrance. Enhances fabric freshness. Convenient packaging.,Parent,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832-s4529050954.html,Organic,1.0,,,mighty clean fabcon scent of paris - fs white paris 1 gallon,mighty clean,fabric care,fabric enhancer,economical to use. long-lasting fragrance. enhances fabric freshness. convenient packaging.,2024-01-09 00:00:00+00:00,2023-09-02,,1,0,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Fabcon Scent of Paris - FS White Paris 1 GALLON,Fabric Care,Fabric Enhancer,Mighty clean,1257762832,,,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832.html,,,https://ph-live-01.slatic.net/p/d1b626d39e871ede42807cf78ba9a720.png,,2023-09-02,2931,4.88506139154161,Mighty Clean Fabric Conditioner Scent of Paris | With freshness fragrance boosters! | NET CONTENT: 1 GALLONMighty Clean Fabric Conditioner with Scent of Paris is perfect formulation for softening and boosting fragrance to your clothes. This highly concentrated formulation is economical to use since it only needs one to two (1-2) scoops of fabric conditioner for a full-load of freshness!,724897072462832.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Convenient packaging. Long-lasting fragrance. Gentle on sensitive skin. Great value for money.,Parent,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832-s4529050954.html,Organic,1.0,,https://lzd-u.slatic.net/d29aac9ef8254037b2f3ce8ce4e43433_e9fa274d15474c92af1ce686fbfdc040.jpg,mighty clean fabcon scent of paris - fs white paris 1 gallon,mighty clean,fabric care,fabric enhancer,convenient packaging. long-lasting fragrance. gentle on sensitive skin. great value for money.,2024-01-10 00:00:00+00:00,2023-09-02,,1,1,0,1
Lazada,PH,lazada.com.ph,Mighty Clean Fabcon Scent of Paris - FS White Paris 1 GALLON,Fabric Care,Fabric Enhancer,Mighty clean,1257762832,,,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832.html,,,https://ph-live-01.slatic.net/p/d1b626d39e871ede42807cf78ba9a720.png,,2023-09-02,2931,4.88506139154161,Mighty Clean Fabric Conditioner Scent of Paris | With freshness fragrance boosters! | NET CONTENT: 1 GALLONMighty Clean Fabric Conditioner with Scent of Paris is perfect formulation for softening and boosting fragrance to your clothes. This highly concentrated formulation is economical to use since it only needs one to two (1-2) scoops of fabric conditioner for a full-load of freshness!,725085352762832.0,,2024-01-10,2024-01-10T00:00:00Z,5.0,,Keeps clothes smelling fresh for days. Economical to use. Enhances fabric freshness. Leaves clothes smelling amazing.,Parent,https://www.lazada.com.ph/products/mighty-clean-fabcon-scent-of-paris-fs-white-paris-1-gallon-i1257762832-s4529050954.html,Organic,1.0,,,mighty clean fabcon scent of paris - fs white paris 1 gallon,mighty clean,fabric care,fabric enhancer,keeps clothes smelling fresh for days. economical to use. enhances fabric freshness. leaves clothes smelling amazing.,2024-01-10 00:00:00+00:00,2023-09-02,,1,0,0,1
